,Accepted_Annotations,Annotation_Count,Annotation_Is_Verified,Artist,Classification,Comment_Count,Featured_Video,Followers,Genius_IQ,Hot,Is_Description,Is_Verified,Length_Referent_Text,Meme_Verified,Number_Contributors,Number_Verified_Annotations,Page_Views,Pinned,Pyong_Count,Referent_ID,Release_Date,Song_Title,Total_Votes
2349,25,26,False,Kanye West,accepted,0,False,8610,?,False,False,False,107,False,273,0,1657441,False,82,9070338,751,U With Me? by Drake,49
2350,8,9,False,Kanye West,accepted,1,False,8610,?,False,False,False,93,False,84,0,1633034,False,49,8673301,782,I Love Kanye by Kanye West,90
2351,8,9,False,Kanye West,accepted,0,False,8610,?,False,False,False,102,False,84,0,1633034,False,49,8671404,782,I Love Kanye by Kanye West,71
2352,8,9,False,Kanye West,accepted,0,False,8610,?,False,False,False,96,False,84,0,1633034,False,49,8670534,782,I Love Kanye by Kanye West,86
2353,8,9,False,Kanye West,accepted,0,False,8610,?,False,False,False,87,False,84,0,1633034,False,49,8670533,782,I Love Kanye by Kanye West,72
2354,8,9,False,Kanye West,accepted,0,False,8610,?,False,False,False,47,False,84,0,1633034,False,49,8670438,782,I Love Kanye by Kanye West,50
2355,8,9,False,Kanye West,accepted,0,False,8610,?,False,False,False,91,False,84,0,1633034,False,49,8670108,782,I Love Kanye by Kanye West,93
2356,8,9,False,Kanye West,accepted,0,False,8610,?,False,False,False,83,False,84,0,1633034,False,49,8670042,782,I Love Kanye by Kanye West,205
2357,8,9,False,Kanye West,accepted,0,False,8610,?,False,False,False,48,False,84,0,1633034,False,49,8667212,782,I Love Kanye by Kanye West,74
2358,22,23,False,Kanye West,accepted,0,False,8610,?,False,False,False,23,False,127,0,1558247,False,50,8680134,826,Pt. 2 by Kanye West (Ft. Desiigner),54
2359,22,23,False,Kanye West,accepted,0,False,8610,?,False,False,False,43,False,127,0,1558247,False,50,8676493,826,Pt. 2 by Kanye West (Ft. Desiigner),77
2360,22,23,False,Kanye West,accepted,0,False,8610,?,False,False,False,144,False,127,0,1558247,False,50,8673398,826,Pt. 2 by Kanye West (Ft. Desiigner),68
2361,22,23,False,Kanye West,accepted,0,False,8610,?,False,False,False,9,False,127,0,1558247,False,50,8670817,826,Pt. 2 by Kanye West (Ft. Desiigner),87
2362,22,23,False,Kanye West,accepted,0,False,8610,?,False,False,False,67,False,127,0,1558247,False,50,8667152,826,Pt. 2 by Kanye West (Ft. Desiigner),11
2363,22,23,False,Kanye West,accepted,0,False,8610,?,False,False,False,105,False,127,0,1558247,False,50,8667150,826,Pt. 2 by Kanye West (Ft. Desiigner),11
2364,22,23,False,Kanye West,accepted,0,False,8610,?,False,False,False,74,False,127,0,1558247,False,50,8667149,826,Pt. 2 by Kanye West (Ft. Desiigner),11
2365,22,23,False,Kanye West,accepted,2,False,8610,?,False,False,False,30,False,127,0,1558247,False,50,8667143,826,Pt. 2 by Kanye West (Ft. Desiigner),18
2366,22,23,False,Kanye West,accepted,1,False,8610,?,False,False,False,20,False,127,0,1558247,False,50,8667142,826,Pt. 2 by Kanye West (Ft. Desiigner),21
2367,22,23,False,Kanye West,accepted,0,False,8610,?,False,False,False,60,False,127,0,1558247,False,50,8667141,826,Pt. 2 by Kanye West (Ft. Desiigner),18
2368,53,54,False,Kanye West,accepted,2,False,8610,?,False,False,False,89,False,315,0,1536371,False,192,8548894,853,No More Parties in LA by Kanye West (Ft. Kendrick Lamar),40
2369,53,54,False,Kanye West,accepted,0,False,8610,?,False,False,False,127,False,315,0,1536371,False,192,8545055,853,No More Parties in LA by Kanye West (Ft. Kendrick Lamar),72
2370,53,54,False,Kanye West,accepted,0,False,8610,?,False,False,False,74,False,315,0,1536371,False,192,8541283,853,No More Parties in LA by Kanye West (Ft. Kendrick Lamar),37
2371,53,54,False,Kanye West,accepted,1,False,8610,?,False,False,False,109,False,315,0,1536371,False,192,8541279,853,No More Parties in LA by Kanye West (Ft. Kendrick Lamar),41
2372,53,54,False,Kanye West,accepted,0,False,8610,?,False,False,False,67,False,315,0,1536371,False,192,8541242,853,No More Parties in LA by Kanye West (Ft. Kendrick Lamar),18
2373,53,54,False,Kanye West,accepted,0,False,8610,?,False,False,False,52,False,315,0,1536371,False,192,8541226,853,No More Parties in LA by Kanye West (Ft. Kendrick Lamar),54
2374,53,54,False,Kanye West,accepted,0,False,8610,?,False,False,False,39,False,315,0,1536371,False,192,8540612,853,No More Parties in LA by Kanye West (Ft. Kendrick Lamar),26
2375,53,54,False,Kanye West,accepted,0,False,8610,?,False,False,False,111,False,315,0,1536371,False,192,8539314,853,No More Parties in LA by Kanye West (Ft. Kendrick Lamar),94
2376,53,54,False,Kanye West,accepted,1,False,8610,?,False,False,False,108,False,315,0,1536371,False,192,8539195,853,No More Parties in LA by Kanye West (Ft. Kendrick Lamar),64
2377,53,54,False,Kanye West,accepted,0,False,8610,?,False,False,False,192,False,315,0,1536371,False,192,8539024,853,No More Parties in LA by Kanye West (Ft. Kendrick Lamar),65
2378,38,39,False,Kanye West,accepted,0,False,8610,?,False,False,False,214,False,262,0,1497028,False,996,6607883,1175,"All Day by Kanye West (Ft. Allan Kingdom, Paul McCartney & Theophilus London)",43
2379,38,39,False,Kanye West,accepted,0,False,8610,?,False,False,False,30,False,262,0,1497028,False,996,4988973,1175,"All Day by Kanye West (Ft. Allan Kingdom, Paul McCartney & Theophilus London)",14
2380,38,39,False,Kanye West,accepted,0,False,8610,?,False,False,False,45,False,262,0,1497028,False,996,4980183,1175,"All Day by Kanye West (Ft. Allan Kingdom, Paul McCartney & Theophilus London)",122
2381,38,39,False,Kanye West,accepted,1,False,8610,?,False,False,False,196,False,262,0,1497028,False,996,4976981,1175,"All Day by Kanye West (Ft. Allan Kingdom, Paul McCartney & Theophilus London)",68
2382,38,39,False,Kanye West,accepted,0,False,8610,?,False,False,False,55,False,262,0,1497028,False,996,4960009,1175,"All Day by Kanye West (Ft. Allan Kingdom, Paul McCartney & Theophilus London)",18
2383,38,39,False,Kanye West,accepted,1,False,8610,?,False,False,False,38,False,262,0,1497028,False,996,4958230,1175,"All Day by Kanye West (Ft. Allan Kingdom, Paul McCartney & Theophilus London)",36
2384,38,39,False,Kanye West,accepted,0,False,8610,?,False,False,False,19,False,262,0,1497028,False,996,4957448,1175,"All Day by Kanye West (Ft. Allan Kingdom, Paul McCartney & Theophilus London)",34
2385,38,39,False,Kanye West,accepted,2,False,8610,?,False,False,False,49,False,262,0,1497028,False,996,4956878,1175,"All Day by Kanye West (Ft. Allan Kingdom, Paul McCartney & Theophilus London)",28
2386,38,39,False,Kanye West,accepted,0,False,8610,?,False,False,False,61,False,262,0,1497028,False,996,4956798,1175,"All Day by Kanye West (Ft. Allan Kingdom, Paul McCartney & Theophilus London)",41
2387,38,39,False,Kanye West,accepted,0,False,8610,?,False,False,False,51,False,262,0,1497028,False,996,4956587,1175,"All Day by Kanye West (Ft. Allan Kingdom, Paul McCartney & Theophilus London)",32
2388,21,22,False,Kanye West,accepted,1,True,8610,?,False,False,False,52,False,171,0,1491573,False,99,8931601,826,Wolves by Kanye West (Ft. Sia & Vic Mensa),39
2389,21,22,False,Kanye West,accepted,0,True,8610,?,False,False,False,14,False,171,0,1491573,False,99,8824483,826,Wolves by Kanye West (Ft. Sia & Vic Mensa),22
2390,21,22,False,Kanye West,accepted,5,True,8610,?,False,False,False,175,False,171,0,1491573,False,99,8824474,826,Wolves by Kanye West (Ft. Sia & Vic Mensa),29
2391,21,22,False,Kanye West,accepted,0,True,8610,?,False,False,False,139,False,171,0,1491573,False,99,8824469,826,Wolves by Kanye West (Ft. Sia & Vic Mensa),43
2392,21,22,False,Kanye West,accepted,0,True,8610,?,False,False,False,63,False,171,0,1491573,False,99,8824361,826,Wolves by Kanye West (Ft. Sia & Vic Mensa),64
2393,21,22,False,Kanye West,accepted,0,True,8610,?,False,False,False,139,False,171,0,1491573,False,99,8824322,826,Wolves by Kanye West (Ft. Sia & Vic Mensa),91
2394,21,22,False,Kanye West,accepted,0,True,8610,?,False,False,False,56,False,171,0,1491573,False,99,8672553,826,Wolves by Kanye West (Ft. Sia & Vic Mensa),26
2395,21,22,False,Kanye West,accepted,3,True,8610,?,False,False,False,104,False,171,0,1491573,False,99,8672508,826,Wolves by Kanye West (Ft. Sia & Vic Mensa),30
2396,21,22,False,Kanye West,accepted,2,True,8610,?,False,False,False,43,False,171,0,1491573,False,99,8671517,826,Wolves by Kanye West (Ft. Sia & Vic Mensa),42
2397,21,22,False,Kanye West,accepted,0,True,8610,?,False,False,False,328,False,171,0,1491573,False,99,8664665,826,Wolves by Kanye West (Ft. Sia & Vic Mensa),94
2398,25,26,False,Kanye West,accepted,1,False,8610,?,False,False,False,47,False,239,0,1480434,False,207,13068082,2914,Power by Kanye West,9
2399,25,26,False,Kanye West,accepted,0,False,8610,?,False,False,False,69,False,239,0,1480434,False,207,2564297,2914,Power by Kanye West,56
2400,25,26,False,Kanye West,accepted,0,False,8610,?,False,False,False,86,False,239,0,1480434,False,207,671747,2914,Power by Kanye West,56
2401,25,26,False,Kanye West,accepted,3,False,8610,?,False,False,False,27,False,239,0,1480434,False,207,552033,2914,Power by Kanye West,164
2402,25,26,False,Kanye West,accepted,3,False,8610,?,False,False,False,69,False,239,0,1480434,False,207,367970,2914,Power by Kanye West,68
2403,25,26,False,Kanye West,accepted,1,False,8610,?,False,False,False,9,False,239,0,1480434,False,207,172278,2914,Power by Kanye West,19
2404,25,26,False,Kanye West,accepted,0,False,8610,?,False,False,False,92,False,239,0,1480434,False,207,126013,2914,Power by Kanye West,185
2405,25,26,False,Kanye West,accepted,1,False,8610,?,False,False,False,34,False,239,0,1480434,False,207,55596,2914,Power by Kanye West,230
2406,25,26,False,Kanye West,accepted,0,False,8610,?,False,False,False,202,False,239,0,1480434,False,207,55595,2914,Power by Kanye West,96
2407,25,26,False,Kanye West,accepted,0,False,8610,?,False,False,False,84,False,239,0,1480434,False,207,55483,2914,Power by Kanye West,67
2408,21,24,False,Kanye West,accepted,6,True,8610,?,False,False,False,7,False,257,2,1441789,False,313,8771937,2779,Runaway by Kanye West (Ft. Pusha T),83
2409,21,24,True,Kanye West,verified,0,True,8610,?,False,False,False,136,False,257,2,1441789,True,313,8506739,2779,Runaway by Kanye West (Ft. Pusha T),116
2410,21,24,True,Kanye West,verified,2,True,8610,?,False,False,False,106,False,257,2,1441789,True,313,8506737,2779,Runaway by Kanye West (Ft. Pusha T),183
2411,21,24,False,Kanye West,accepted,0,True,8610,?,False,False,False,73,False,257,2,1441789,False,313,2567377,2779,Runaway by Kanye West (Ft. Pusha T),104
2412,21,24,False,Kanye West,accepted,0,True,8610,?,False,False,False,37,False,257,2,1441789,False,313,383498,2779,Runaway by Kanye West (Ft. Pusha T),66
2413,21,24,False,Kanye West,accepted,0,True,8610,?,False,False,False,270,False,257,2,1441789,False,313,335098,2779,Runaway by Kanye West (Ft. Pusha T),163
2414,21,24,False,Kanye West,accepted,0,True,8610,?,False,False,False,47,False,257,2,1441789,False,313,335080,2779,Runaway by Kanye West (Ft. Pusha T),41
2415,21,24,False,Kanye West,accepted,0,True,8610,?,False,False,False,52,False,257,2,1441789,False,313,335078,2779,Runaway by Kanye West (Ft. Pusha T),34
2416,21,24,False,Kanye West,accepted,1,True,8610,?,False,False,False,33,False,257,2,1441789,False,313,335074,2779,Runaway by Kanye West (Ft. Pusha T),81
2417,21,24,False,Kanye West,accepted,2,True,8610,?,False,False,False,36,False,257,2,1441789,False,313,335054,2779,Runaway by Kanye West (Ft. Pusha T),69
2418,18,19,False,Kanye West,accepted,1,False,8610,?,False,False,False,32,False,156,0,1385859,False,89,8675562,826,FML by Kanye West (Ft. The Weeknd),111
2419,18,19,False,Kanye West,accepted,0,False,8610,?,False,False,False,20,False,156,0,1385859,False,89,8672945,826,FML by Kanye West (Ft. The Weeknd),73
2420,18,19,False,Kanye West,accepted,0,False,8610,?,False,False,False,167,False,156,0,1385859,False,89,8672697,826,FML by Kanye West (Ft. The Weeknd),78
2421,18,19,False,Kanye West,accepted,1,False,8610,?,False,False,False,70,False,156,0,1385859,False,89,8666670,826,FML by Kanye West (Ft. The Weeknd),43
2422,18,19,False,Kanye West,accepted,1,False,8610,?,False,False,False,161,False,156,0,1385859,False,89,8665237,826,FML by Kanye West (Ft. The Weeknd),110
2423,18,19,False,Kanye West,accepted,1,False,8610,?,False,False,False,37,False,156,0,1385859,False,89,8664834,826,FML by Kanye West (Ft. The Weeknd),31
2424,18,19,False,Kanye West,accepted,0,False,8610,?,False,False,False,170,False,156,0,1385859,False,89,8664747,826,FML by Kanye West (Ft. The Weeknd),43
2425,18,19,False,Kanye West,accepted,1,False,8610,?,False,False,False,38,False,156,0,1385859,False,89,8664247,826,FML by Kanye West (Ft. The Weeknd),29
2426,18,19,False,Kanye West,accepted,0,False,8610,?,False,False,False,34,False,156,0,1385859,False,89,8663972,826,FML by Kanye West (Ft. The Weeknd),25
2427,18,19,False,Kanye West,accepted,0,False,8610,?,False,False,False,40,False,156,0,1385859,False,89,8663410,826,FML by Kanye West (Ft. The Weeknd),45
2428,11,12,False,Kanye West,accepted,1,False,8610,?,False,False,False,21,False,119,0,1381659,False,86,11157553,826,Waves by Kanye West (Ft. Chris Brown),8
2429,11,12,False,Kanye West,accepted,0,False,8610,?,False,False,False,31,False,119,0,1381659,False,86,9041006,826,Waves by Kanye West (Ft. Chris Brown),48
2430,11,12,False,Kanye West,accepted,1,False,8610,?,False,False,False,96,False,119,0,1381659,False,86,8672408,826,Waves by Kanye West (Ft. Chris Brown),90
2431,11,12,False,Kanye West,accepted,3,False,8610,?,False,False,False,24,False,119,0,1381659,False,86,8672343,826,Waves by Kanye West (Ft. Chris Brown),52
2432,11,12,False,Kanye West,accepted,0,False,8610,?,False,False,False,26,False,119,0,1381659,False,86,8672329,826,Waves by Kanye West (Ft. Chris Brown),68
2433,11,12,False,Kanye West,accepted,0,False,8610,?,False,False,False,28,False,119,0,1381659,False,86,8672327,826,Waves by Kanye West (Ft. Chris Brown),49
2434,11,12,False,Kanye West,accepted,4,False,8610,?,False,False,False,88,False,119,0,1381659,False,86,8672316,826,Waves by Kanye West (Ft. Chris Brown),50
2435,11,12,False,Kanye West,accepted,3,False,8610,?,False,False,False,11,False,119,0,1381659,False,86,8672312,826,Waves by Kanye West (Ft. Chris Brown),60
2436,11,12,False,Kanye West,accepted,0,False,8610,?,False,False,False,62,False,119,0,1381659,False,86,8672310,826,Waves by Kanye West (Ft. Chris Brown),35
2437,11,12,False,Kanye West,accepted,0,False,8610,?,False,False,False,26,False,119,0,1381659,False,86,8672298,826,Waves by Kanye West (Ft. Chris Brown),38
2438,12,13,False,Kanye West,accepted,0,False,8610,?,False,False,False,66,False,104,0,1361667,False,66,9088986,751,Feel No Ways by Drake,41
2439,12,13,False,Kanye West,accepted,0,False,8610,?,False,False,False,66,False,104,0,1361667,False,66,9088912,751,Feel No Ways by Drake,10
2440,12,13,False,Kanye West,accepted,0,False,8610,?,False,False,False,65,False,104,0,1361667,False,66,9074579,751,Feel No Ways by Drake,28
2441,12,13,False,Kanye West,accepted,0,False,8610,?,False,False,False,135,False,104,0,1361667,False,66,9072499,751,Feel No Ways by Drake,28
2442,12,13,False,Kanye West,accepted,0,False,8610,?,False,False,False,27,False,104,0,1361667,False,66,9072048,751,Feel No Ways by Drake,58
2443,12,13,False,Kanye West,accepted,2,False,8610,?,False,False,False,175,False,104,0,1361667,False,66,9072003,751,Feel No Ways by Drake,59
2444,12,13,False,Kanye West,accepted,0,False,8610,?,False,False,False,249,False,104,0,1361667,False,66,9071077,751,Feel No Ways by Drake,62
2445,12,13,False,Kanye West,accepted,0,False,8610,?,False,False,False,68,False,104,0,1361667,False,66,9071052,751,Feel No Ways by Drake,27
2446,12,13,False,Kanye West,accepted,1,False,8610,?,False,False,False,69,False,104,0,1361667,False,66,9070381,751,Feel No Ways by Drake,21
2447,12,13,False,Kanye West,accepted,1,False,8610,?,False,False,False,135,False,104,0,1361667,False,66,9070108,751,Feel No Ways by Drake,52
2448,18,19,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,58,True,827,0,9407569,False,949,11776682,416,HUMBLE. by Kendrick Lamar,107
2449,18,19,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,129,True,827,0,9407569,False,949,11593217,416,HUMBLE. by Kendrick Lamar,560
2450,18,19,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,62,True,827,0,9407569,False,949,11593050,416,HUMBLE. by Kendrick Lamar,724
2451,18,19,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,122,True,827,0,9407569,False,949,11592958,416,HUMBLE. by Kendrick Lamar,380
2452,18,19,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,53,True,827,0,9407569,False,949,11592897,416,HUMBLE. by Kendrick Lamar,199
2453,18,19,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,46,True,827,0,9407569,False,949,11592781,416,HUMBLE. by Kendrick Lamar,196
2454,18,19,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,49,True,827,0,9407569,False,949,11592775,416,HUMBLE. by Kendrick Lamar,202
2455,18,19,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,70,True,827,0,9407569,False,949,11592667,416,HUMBLE. by Kendrick Lamar,800
2456,18,19,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,668,True,827,0,9407569,False,949,11592646,416,HUMBLE. by Kendrick Lamar,876
2457,18,19,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,52,True,827,0,9407569,False,949,11592609,416,HUMBLE. by Kendrick Lamar,202
2458,39,42,True,Kendrick Lamar,verified,19,True,21495,34478,False,False,True,25,True,393,2,7086094,True,669,1332377,2034,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",1097
2459,39,42,False,Kendrick Lamar,verified,0,True,21495,34478,False,False,True,25,True,393,2,7086094,False,669,1332377,2034,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",9
2460,39,42,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,38,True,393,2,7086094,False,669,7621997,2034,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",27
2461,39,42,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,21,True,393,2,7086094,False,669,1880010,2034,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",95
2462,39,42,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,43,True,393,2,7086094,False,669,1618133,2034,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",21
2463,39,42,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,63,True,393,2,7086094,False,669,1356883,2034,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",12
2464,39,42,True,Kendrick Lamar,verified,5,True,21495,34478,False,False,True,54,True,393,2,7086094,True,669,1332397,2034,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",330
2465,39,42,True,Kendrick Lamar,verified,19,True,21495,34478,False,False,True,25,True,393,2,7086094,True,669,1332378,2034,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",1097
2466,39,42,False,Kendrick Lamar,accepted,2,True,21495,34478,False,False,True,9,True,393,2,7086094,False,669,1314848,2034,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",61
2467,39,42,False,Kendrick Lamar,accepted,1,True,21495,34478,False,False,True,31,True,393,2,7086094,False,669,1287433,2034,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",92
2468,39,42,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,51,True,393,2,7086094,False,669,1215367,2034,"Fuckin' Problems by A$AP Rocky (Ft. 2 Chainz, Drake & Kendrick Lamar)",74
2469,84,89,False,Kendrick Lamar,accepted,0,False,21495,34478,False,False,True,13,True,552,4,5613108,False,2095,8958453,2036,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),47
2470,84,89,False,Kendrick Lamar,accepted,0,False,21495,34478,False,False,True,12,True,552,4,5613108,False,2095,8751615,2036,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),27
2471,84,89,False,Kendrick Lamar,accepted,1,False,21495,34478,False,False,True,7,True,552,4,5613108,False,2095,8462215,2036,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),31
2472,84,89,False,Kendrick Lamar,accepted,1,False,21495,34478,False,False,True,20,True,552,4,5613108,False,2095,8301963,2036,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),8
2473,84,89,False,Kendrick Lamar,accepted,2,False,21495,34478,False,False,True,18,True,552,4,5613108,False,2095,4295771,2036,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),39
2474,84,89,False,Kendrick Lamar,accepted,0,False,21495,34478,False,False,True,42,True,552,4,5613108,False,2095,3439197,2036,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),11
2475,84,89,False,Kendrick Lamar,accepted,1,False,21495,34478,False,False,True,26,True,552,4,5613108,False,2095,3132221,2036,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),15
2476,84,89,False,Kendrick Lamar,accepted,1,False,21495,34478,False,False,True,44,True,552,4,5613108,False,2095,3123925,2036,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),20
2477,84,89,False,Kendrick Lamar,accepted,3,False,21495,34478,False,False,True,154,True,552,4,5613108,False,2095,2825722,2036,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),44
2478,84,89,False,Kendrick Lamar,accepted,0,False,21495,34478,False,False,True,28,True,552,4,5613108,False,2095,2729702,2036,m.A.A.d city by Kendrick Lamar (Ft. MC Eiht),110
2479,46,49,True,Kendrick Lamar,verified,40,True,21495,34478,False,False,True,31,True,375,2,5236229,True,872,909561,2119,Swimming Pools (Drank) by Kendrick Lamar,773
2480,46,49,False,Kendrick Lamar,verified,0,True,21495,34478,False,False,True,31,True,375,2,5236229,False,872,909561,2119,Swimming Pools (Drank) by Kendrick Lamar,8
2481,46,49,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,75,True,375,2,5236229,False,872,11819944,2119,Swimming Pools (Drank) by Kendrick Lamar,18
2482,46,49,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,9,True,375,2,5236229,False,872,10226130,2119,Swimming Pools (Drank) by Kendrick Lamar,27
2483,46,49,False,Kendrick Lamar,accepted,1,True,21495,34478,False,False,True,21,True,375,2,5236229,False,872,2739115,2119,Swimming Pools (Drank) by Kendrick Lamar,47
2484,46,49,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,6,True,375,2,5236229,False,872,1540827,2119,Swimming Pools (Drank) by Kendrick Lamar,54
2485,46,49,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,6,True,375,2,5236229,False,872,1539298,2119,Swimming Pools (Drank) by Kendrick Lamar,26
2486,46,49,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,22,True,375,2,5236229,False,872,1507266,2119,Swimming Pools (Drank) by Kendrick Lamar,133
2487,46,49,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,36,True,375,2,5236229,False,872,1327392,2119,Swimming Pools (Drank) by Kendrick Lamar,58
2488,46,49,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,39,True,375,2,5236229,False,872,1310238,2119,Swimming Pools (Drank) by Kendrick Lamar,57
2489,46,49,False,Kendrick Lamar,accepted,0,True,21495,34478,False,False,True,56,True,375,2,5236229,False,872,1302560,2119,Swimming Pools (Drank) by Kendrick Lamar,75
2490,36,37,False,Kendrick Lamar,accepted,0,False,21495,34478,False,False,True,25,True,508,0,4526124,False,507,12275039,401,DNA. by Kendrick Lamar,77
2491,36,37,False,Kendrick Lamar,accepted,4,False,21495,34478,False,False,True,94,True,508,0,4526124,False,507,11950883,401,DNA. by Kendrick Lamar,37
2492,36,37,False,Kendrick Lamar,accepted,1,False,21495,34478,False,False,True,96,True,508,0,4526124,False,507,11746017,401,DNA. by Kendrick Lamar,52
2493,36,37,False,Kendrick Lamar,accepted,1,False,21495,34478,False,False,True,167,True,508,0,4526124,False,507,11690400,401,DNA. by Kendrick Lamar,202
2494,36,37,False,Kendrick Lamar,accepted,0,False,21495,34478,False,False,True,45,True,508,0,4526124,False,507,11677745,401,DNA. by Kendrick Lamar,37
2495,36,37,False,Kendrick Lamar,accepted,9,False,21495,34478,False,False,True,49,True,508,0,4526124,False,507,11676575,401,DNA. by Kendrick Lamar,116
2496,36,37,False,Kendrick Lamar,accepted,0,False,21495,34478,False,False,True,156,True,508,0,4526124,False,507,11674795,401,DNA. by Kendrick Lamar,117
2497,36,37,False,Kendrick Lamar,accepted,0,False,21495,34478,False,False,True,36,True,508,0,4526124,False,507,11674747,401,DNA. by Kendrick Lamar,56
2498,36,37,False,Kendrick Lamar,accepted,0,False,21495,34478,False,False,True,216,True,508,0,4526124,False,507,11673689,401,DNA. by Kendrick Lamar,83
2499,36,37,False,Kendrick Lamar,accepted,2,False,21495,34478,False,False,True,92,True,508,0,4526124,False,507,11672638,401,DNA. by Kendrick Lamar,80
2500,47,53,False,Kendrick Lamar,accepted,0,False,21495,34478,False,False,True,46,True,363,5,4222368,False,861,13769180,2036,Money Trees by Kendrick Lamar (Ft. Jay Rock),5
2501,47,53,False,Kendrick Lamar,accepted,0,False,21495,34478,False,False,True,47,True,363,5,4222368,False,861,9116232,2036,Money Trees by Kendrick Lamar (Ft. Jay Rock),26
2502,47,53,True,Kendrick Lamar,verified,2,False,21495,34478,False,False,True,19,True,363,5,4222368,True,861,7783004,2036,Money Trees by Kendrick Lamar (Ft. Jay Rock),178
2503,47,53,True,Kendrick Lamar,verified,4,False,21495,34478,False,False,True,69,True,363,5,4222368,True,861,7782995,2036,Money Trees by Kendrick Lamar (Ft. Jay Rock),221
2504,47,53,False,Kendrick Lamar,accepted,0,False,21495,34478,False,False,True,21,True,363,5,4222368,False,861,2739002,2036,Money Trees by Kendrick Lamar (Ft. Jay Rock),38
2505,47,53,True,Kendrick Lamar,verified,2,False,21495,34478,False,False,True,83,True,363,5,4222368,True,861,2339671,2036,Money Trees by Kendrick Lamar (Ft. Jay Rock),415
2506,47,53,True,Kendrick Lamar,verified,2,False,21495,34478,False,False,True,31,True,363,5,4222368,True,861,2339609,2036,Money Trees by Kendrick Lamar (Ft. Jay Rock),643
2507,47,53,True,Kendrick Lamar,verified,2,False,21495,34478,False,False,True,19,True,363,5,4222368,True,861,1903927,2036,Money Trees by Kendrick Lamar (Ft. Jay Rock),178
2508,47,53,False,Kendrick Lamar,verified,0,False,21495,34478,False,False,True,19,True,363,5,4222368,False,861,1903927,2036,Money Trees by Kendrick Lamar (Ft. Jay Rock),57
2509,47,53,False,Kendrick Lamar,accepted,0,False,21495,34478,False,False,True,93,True,363,5,4222368,False,861,1723175,2036,Money Trees by Kendrick Lamar (Ft. Jay Rock),127
2510,47,53,True,Kendrick Lamar,verified,7,False,21495,34478,False,False,True,25,True,363,5,4222368,True,861,1521481,2036,Money Trees by Kendrick Lamar (Ft. Jay Rock),167
2511,134,137,False,Kendrick Lamar,accepted,0,False,21495,34478,False,False,True,65,True,714,2,4168155,False,573,14265068,1742,Control by Big Sean (Ft. Jay Electronica & Kendrick Lamar),21
2512,134,137,False,Kendrick Lamar,accepted,1,False,21495,34478,False,False,True,28,True,714,2,4168155,False,573,7724161,1742,Control by Big Sean (Ft. Jay Electronica & Kendrick Lamar),12
